time,TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,STYLE,SKIER_LEVEL,SLOPE,bearingAccuracy_speedAccuracy_verticalAccuracy_horizontalAccuracy_speed_bearing_altitude_longitude_latitude
2024-02-25 15:53:46.900,"[-2.5986664295196533, 10.402538299560549, -4.92116641998291]","[-0.5959979891777039, -0.2323980033397674, 0.6392639875411987, 0.4267520010471344, 1.4390947818756104, -0.9660244584083556, 2.7603323459625244]","[-11.375, -45.5, 9.125]","[0.4482703506946563, 0.0854338631033897, 0.0361632220447063]","[-364.625, -57.0625, -105.4375]","[1.5331000089645386, -1.2907999753952026, 2.4186999797821045]","[0.421584278345108, 0.0302640087902545, 0.1186998412013053]","[0.7321000099182129, 8.06719970703125, -5.527400016784668]",,,skidded_short,intermediate,blue,
2024-02-25 15:53:47.000,"[3.0696442127227783, 8.120912551879883, -3.3841562271118164]","[-0.602741003036499, -0.2539210021495819, 0.6356769800186157, 0.4100489914417267, 1.4585968255996704, -0.9744883179664612, 2.8312811851501465]","[-9.0, -46.125, 7.75]","[0.0883660167455673, -0.3753854036331177, 0.4601560533046722]","[-362.0, -57.625, -106.75]","[-0.3615999817848205, -0.5041999816894531, 0.0200999993830919]","[0.0729373097419738, -0.3788586258888244, 0.4726002514362335]","[0.616599977016449, 8.114099502563477, -5.472599983215332]",,,skidded_short,intermediate,blue,
2024-02-25 15:53:47.100,"[1.1342482566833496, 9.598603248596191, -5.328764915466309]","[-0.5900049805641174, -0.265747994184494, 0.630728006362915, 0.4283140003681183, 1.449218988418579, -1.023403882980347, 2.808474540710449]","[-8.4375, -46.375, 6.75]","[0.5943020582199097, 0.0557807236909866, -0.3030240535736084]","[-361.0625, -58.1875, -107.8125]","[0.6362000107765198, 0.5011999607086182, -2.435699939727783]","[0.5488013029098511, 0.0276460144668817, -0.154740884900093]","[0.6189000010490417, 8.373700141906738, -5.066199779510498]",,,skidded_short,intermediate,blue,"[0.0, 1.5, 15.77858066558838, 8.029000282287598, 0.0007710166391916, 0.0, 678.5194702148438, 18.8970157, 49.6402818]"
2024-02-25 15:53:47.200,"[0.4935981929302215, 11.46422290802002, -4.571690082550049]","[-0.5754500031471252, -0.2826809883117676, 0.6229180097579956, 0.4482409954071045, 1.4333099126815796, -1.0838638544082642, 2.7841641902923584]","[-8.9375, -47.0, 3.875]","[0.6760009527206421, -0.0099309235811233, -0.042219515889883]","[-361.8125, -58.5625, -110.6875]","[2.352299928665161, -3.52810001373291, 1.2796999216079712]","[0.7846302390098572, 0.1980774104595184, -0.0680503845214843]","[0.6287999749183655, 8.666799545288086, -4.545300006866455]",,,skidded_short,intermediate,blue,
2024-02-25 15:53:47.300,"[4.174156665802002, 2.6181647777557373, -2.407015323638916]","[-0.5930759906768799, -0.3036609888076782, 0.6221929788589478, 0.4110049903392792, 1.4863710403442385, -1.0585322380065918, 2.915989875793457]","[-7.5, -47.25, 2.6875]","[-0.3495021760463714, -0.7924842238426208, 0.6468364596366882]","[-360.8125, -58.875, -112.0625]","[0.2712999880313873, -2.8402998447418213, 2.4064998626708984]","[-0.3077888190746307, -0.7481528520584106, 0.6264161467552185]","[0.4052999913692474, 8.547800064086914, -4.789599895477295]",,,skidded_short,intermediate,blue,
2024-02-25 15:53:47.400,"[0.2516497373580932, 7.461452960968018, -1.5883421897888184]","[-0.6065160036087036, -0.333297997713089, 0.630607008934021, 0.3512620031833648, 1.6037640571594238, -1.0109142065048218, 3.130799531936645]","[-3.0625, -47.0625, 6.25]","[-0.5320287346839905, -0.8700466156005859, 0.8998394012451172]","[-356.375, -58.8125, -108.5625]","[-0.6128000020980835, -4.396500110626221, -3.081199884414673]","[-0.7134033441543579, -0.7129844427108765, 0.9531766772270204]","[-0.1715999990701675, 8.30929946899414, -5.2052998542785645]",,,skidded_short,intermediate,blue,
2024-02-25 15:53:47.500,"[5.55090856552124, 23.174713134765625, 3.5590574741363525]","[-0.6010259985923767, -0.4036509990692138, 0.6158289909362793, 0.3107840120792389, 1.7415040731430054, -1.0511382818222046, -2.8900835514068604]","[2.375, -47.5, 2.5625]","[0.371406078338623, -0.8873602747917175, 1.7871472835540771]","[-351.3125, -59.1875, -112.0]","[4.93619966506958, -5.668099880218506, -0.5062999725341797]","[0.9821840524673462, -0.465549111366272, 1.2694652080535889]","[-0.827299952507019, 8.51200008392334, -4.798999786376953]",,,skidded_short,intermediate,blue,
2024-02-25 15:53:47.600,"[1.6310068368911743, 4.935551166534424, -8.580963134765625]","[-0.5814599990844727, -0.4633899927139282, 0.613349974155426, 0.2664099931716919, 1.942599058151245, -1.0465283393859863, -2.5986475944519043]","[7.75, -47.125, 3.125]","[0.3550348877906799, 0.4482878148555755, 2.425623655319214]","[-346.3125, -58.875, -111.5]","[7.196699619293213, 1.091499924659729, -2.4380998611450195]","[0.280352234840393, 0.3957708477973938, 1.90647554397583]","[-1.7833999395370483, 8.489500045776367, -4.57349967956543]",,,skidded_short,intermediate,blue,
2024-02-25 15:53:47.700,"[5.435585021972656, 6.926521301269531, -1.2174228429794312]","[-0.5614989995956421, -0.5386199951171875, 0.587007999420166, 0.2236679941415786, 2.1429712772369385, -1.0500719547271729, -2.268742561340332]","[15.625, -45.8125, 1.25]","[1.0310533046722412, -0.5553288459777832, 1.7559757232666016]","[-338.5625, -57.625, -112.875]","[4.897200107574463, -11.566499710083008, -2.3509998321533203]","[0.9876469373703004, -0.619172990322113, 1.5801862478256226]","[-2.641700029373169, 8.506799697875977, -4.1016998291015625]",,,skidded_short,intermediate,blue,
2024-02-25 15:53:47.800,"[0.4958678781986236, -1.8056590557098389, -7.656120777130127]","[-0.5131319761276245, -0.6085860133171082, 0.5737400054931641, 0.1927170008420944, 2.415685176849365, -1.0078920125961304, -1.9247477054595947]","[21.125, -44.125, -3.25]","[0.864601194858551, -0.3455053865909576, 1.9767948389053345]","[-332.625, -56.25, -117.6875]","[16.564498901367188, 45.28989791870117, 10.171799659729004]","[1.2546647787094116, 0.2569473683834076, 1.7322392463684082]","[-3.9138998985290527, 8.293499946594238, -3.47379994392395]",,,skidded_short,intermediate,blue,
2024-02-25 15:53:47.900,"[-1.7636648416519165, 5.366602897644043, -8.235124588012695]","[-0.5049110054969788, -0.6510429978370667, 0.5468320250511169, 0.1489360034465789, 2.4645798206329346, -0.9619764685630798, -1.7606408596038818]","[27.25, -40.8125, -2.1875]","[-0.4700346291065216, -0.3947411179542541, 0.3551919460296631]","[-325.8125, -52.5625, -117.25]","[8.480400085449219, 8.204899787902832, 0.9048999547958374]","[-1.000178337097168, 0.0145909525454044, 0.5248030424118042]","[-4.371399879455566, 8.044599533081055, -3.513399839401245]",,,skidded_short,intermediate,blue,
2024-02-25 15:53:48.000,"[4.352907657623291, 8.898538589477539, 1.0188477039337158]","[-0.4804329872131347, -0.7139589786529541, 0.4990560114383697, 0.1019200012087822, 2.5685386657714844, -0.9071419835090636, -1.5054011344909668]","[32.4375, -37.6875, -3.3125]","[0.4513247013092041, -0.5798158049583435, 1.5724543333053589]","[-321.0625, -49.625, -118.0625]","[1.5257999897003174, 1.3557000160217283, -1.0002999305725098]","[0.6221051812171936, -0.6620033979415894, 1.3607983589172363]","[-5.075799942016602, 7.725100040435791, -3.2753000259399414]",,,skidded_short,intermediate,blue,
2024-02-25 15:53:48.100,"[-4.357562065124512, 6.207283973693848, -6.253329277038574]","[-0.4754259884357452, -0.751114010810852, 0.4545730054378509, 0.0562210008502006, 2.5707883834838867, -0.8715249300003052, -1.3600181341171265]","[36.25, -34.4375, -1.6875]","[0.490140825510025, -0.5351179242134094, 1.0250842571258545]","[-317.0625, -46.25, -116.125]","[11.44059944152832, 10.313499450683594, 5.783699989318848]","[0.6430839896202087, -0.8826130032539368, 0.6202551126480103]","[-5.311399936676025, 7.505099773406982, -3.4104998111724854]",,,skidded_short,intermediate,blue,"[45.0, 1.5, 16.739294052124023, 8.342000007629395, 6.84733772277832, 185.43142700195312, 677.8734210515395, 18.896773, 49.6401917]"
2024-02-25 15:53:48.200,"[4.70757532119751, 0.9926934838294984, -8.524526596069336]","[-0.4755829870700836, -0.7825279831886292, 0.4011450111865997, 0.0235200002789497, 2.578844785690308, -0.8682261109352112, -1.2138140201568604]","[37.0, -33.4375, 1.1875]","[0.8991063833236694, -0.3586826026439667, 0.8665385246276855]","[-316.1875, -45.375, -113.6875]","[6.193199634552002, 3.6069998741149902, 2.821799993515014]","[0.3832219541072845, -0.9372243285179138, 0.5851041674613953]","[-5.359600067138672, 7.4842000007629395, -3.380699872970581]",,,skidded_short,intermediate,blue,
